Date,AvgAQI,AvgPM2.5,AvgPM10,AvgNO,AvgNH3,AvgCO,AvgSO2
13-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
14-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
15-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
16-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
17-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
18-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
19-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
20-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
21-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
22-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
23-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
24-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
25-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
26-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
27-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
28-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
29-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
30-09-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
01-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
02-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
03-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
04-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
05-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
06-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
07-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
08-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
09-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
10-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
11-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
12-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
13-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
14-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
15-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
16-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
17-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
18-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
19-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
20-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
21-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
22-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
23-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
24-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
25-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
26-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
27-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
28-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
29-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
30-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
31-10-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
01-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
02-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
03-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
04-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
05-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
06-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
07-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
08-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
09-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
10-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
11-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
12-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
13-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
14-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
15-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
16-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
17-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
18-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
19-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
20-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
21-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
22-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
23-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
24-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
25-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
26-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
27-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
28-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
29-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
30-11-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
01-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
02-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
03-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
04-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
05-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
06-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
07-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
08-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
09-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
10-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
11-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
12-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
13-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
14-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
15-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
16-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
17-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
18-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
19-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
20-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
21-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
22-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
23-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
24-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
25-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
26-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
27-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
28-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
29-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
30-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
31-12-2018,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
01-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
02-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
03-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
04-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
05-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
06-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
07-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
08-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
09-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
10-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
11-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
12-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
13-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
14-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
15-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
16-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
17-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
18-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
19-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
20-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
21-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
22-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
23-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
24-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
25-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
26-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
27-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
28-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
29-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
30-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
31-01-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
01-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
02-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
03-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
04-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
05-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
06-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
07-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
08-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
09-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
10-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
11-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
12-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
13-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
14-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
15-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
16-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
17-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
18-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
19-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
20-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
21-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
22-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
23-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
24-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
25-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
26-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
27-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
28-02-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
01-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
02-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
03-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
04-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
05-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
06-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
07-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
08-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
09-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
10-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
11-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
12-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
13-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
14-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
15-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
16-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
17-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
18-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
19-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
20-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
21-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
22-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
23-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
24-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
25-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
26-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
27-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
28-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
29-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
30-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
31-03-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
01-04-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
02-04-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
03-04-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
04-04-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
05-04-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
06-04-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
07-04-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
08-04-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
09-04-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
10-04-2019,96.94794521,38.68334247,85.69106849,12.97090411,17.73139726,0.912082192,5.997205479
