Date,AvgAQI,AvgPM2.5,AvgPM10,AvgNO,AvgNH3,AvgCO,AvgSO2
10-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
30-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
31-08-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
02-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
03-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
04-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
05-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
06-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
07-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
08-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
09-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
10-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
30-09-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
02-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
03-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
04-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
05-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
06-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
07-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
08-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
09-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
10-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
30-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
31-10-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
02-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
03-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
04-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
05-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
06-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
07-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
08-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
09-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
10-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
30-11-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
02-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
03-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
04-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
05-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
06-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
07-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
08-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
09-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
10-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
30-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
31-12-2019,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
02-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
03-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
04-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
05-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
06-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
07-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
08-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
09-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
10-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
30-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
31-01-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
02-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
03-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
04-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
05-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
06-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
07-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
08-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
09-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
10-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-02-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
02-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
03-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
04-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
05-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
06-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
07-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
08-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
09-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
10-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
30-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
31-03-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
02-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
03-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
04-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
05-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
06-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
07-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
08-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
09-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
